iter	RMSE
1499	0.02526985874
1500	0.02526306701
1501	0.02525626494
1502	0.02525198323
1503	0.02524497962
1504	0.02523753992
1505	0.0252302516
1506	0.02522197355
1507	0.02521652418
1508	0.02521439923
1509	0.02520661543
1510	0.02520307428
1511	0.02519624391
1512	0.02518894364
1513	0.02518456782
1514	0.02517688419
1515	0.02517435173
1516	0.02516957486
1517	0.02516279176
1518	0.02515375512
1519	0.02514960244
1520	0.02514303975
1521	0.0251315075
1522	0.02512604675
1523	0.02511918413
1524	0.02510949116
1525	0.02510688599
1526	0.02510437565
1527	0.02509794925
1528	0.02509485454
1529	0.0250901416
1530	0.02508768125
1531	0.02508281899
1532	0.02507422446
1533	0.02507107005
1534	0.02506865529
1535	0.02506483844
1536	0.02505351863
1537	0.02504834094
1538	0.02504555709
1539	0.02503959797
1540	0.02502980189
1541	0.02502438453
1542	0.02501907956
1543	0.02501553527
1544	0.02501069337
1545	0.02500720204
1546	0.02499112487
1547	0.0249802753
1548	0.02497293474
1549	0.02497053294
1550	0.02496283198
1551	0.02495654485
1552	0.02495181601
1553	0.0249435455
1554	0.02493782353
1555	0.02492671501
1556	0.02492079479
1557	0.02491511615
1558	0.02491022364
1559	0.02490029721
1560	0.02489741626
1561	0.02488866668
1562	0.02488572497
1563	0.02488289988
1564	0.02487764423
1565	0.02486997407
1566	0.02486418849
1567	0.0248601163
1568	0.02485661689
1569	0.02485092395
1570	0.02484034486
1571	0.02483358304
1572	0.02483090288
1573	0.02482455084
1574	0.02482173226
1575	0.0248126401
1576	0.02480957334
1577	0.0248021699
1578	0.02479164611
1579	0.02478532466
1580	0.02477946603
1581	0.02477224398
1582	0.02476685274
1583	0.02475727924
1584	0.02475257219
1585	0.02474738894
1586	0.02474448397
1587	0.02473480015
1588	0.02473242622
1589	0.0247254054
1590	0.02472007113
1591	0.02471581986
1592	0.02470764281
1593	0.02470229892
1594	0.02469398556
1595	0.02469030234
1596	0.02468337616
1597	0.02468226574
1598	0.02467681265
1599	0.02466976005
1600	0.02466072393
1601	0.02465581998
1602	0.02464963086
1603	0.02464277613
1604	0.02464049614
1605	0.02463427469
1606	0.02462806855
1607	0.02462108252
1608	0.02461772379
1609	0.02461316887
1610	0.0246090151
1611	0.02459925481
1612	0.0245939073
1613	0.02458839774
1614	0.02458691175
1615	0.02457473847
1616	0.02457101484
1617	0.02456404922
1618	0.02456217163
1619	0.02455472817
1620	0.0245477427
1621	0.0245449138
1622	0.02453866341
1623	0.0245312955
1624	0.02452715164
1625	0.02452201857
1626	0.02451569356
1627	0.02450974909
1628	0.02450618162
1629	0.02450147877
1630	0.02449309195
1631	0.02448864788
1632	0.02448595897
1633	0.02448370914
1634	0.02448153789
1635	0.02447938846
1636	0.02446889085
1637	0.02446048279
1638	0.0244535979
1639	0.02445197801
1640	0.02444467615
1641	0.02444083074
1642	0.02443430589
1643	0.02442904901
1644	0.0244272359
1645	0.02442323362
1646	0.02441700779
1647	0.02440944793
1648	0.02440353261
1649	0.02440281082
1650	0.02439977813
1651	0.02439647329
1652	0.02439091997
1653	0.02438866002
1654	0.02438496831
1655	0.02438246622
1656	0.02437920199
1657	0.02437355252
1658	0.02436754586
1659	0.02436249153
1660	0.02435334541
1661	0.02435152289
1662	0.02434739858
1663	0.02433772228
1664	0.02433029877
1665	0.02432688129
1666	0.02431685294
1667	0.02431269312
1668	0.02430593887
1669	0.0242999033
1670	0.02429624529
1671	0.02429081261
1672	0.02428718877
1673	0.02427777646
1674	0.02427146948
1675	0.02426665022
1676	0.02426198862
1677	0.02425247716
1678	0.02424739295
1679	0.02424281531
1680	0.02423944183
1681	0.024234688
1682	0.02423000841
1683	0.02422115717
1684	0.02421739966
1685	0.02421162021
1686	0.02420682683
1687	0.02420515906
1688	0.02419861138
1689	0.0241961525
1690	0.024192071
1691	0.02418569362
1692	0.02418428914
1693	0.02418042535
1694	0.02417759811
1695	0.02417467504
1696	0.02417066608
1697	0.02416425444
1698	0.02415654975
1699	0.02415090634
1700	0.02414879403
1701	0.02414652022
1702	0.02414542463
1703	0.02414275797
1704	0.02413946407
1705	0.02413302488
1706	0.02413023794
1707	0.02412605429
1708	0.02412437026
1709	0.02411205989
1710	0.02410483976
1711	0.02410283005
1712	0.02409573899
1713	0.02409393248
1714	0.02409077153
1715	0.02408785354
1716	0.02408344688
1717	0.02407860576
1718	0.02407315052
1719	0.02406920246
1720	0.02406775641
1721	0.02405736582
1722	0.02404980782
1723	0.02404610992
1724	0.02403327019
1725	0.02402638144
1726	0.02402169014
1727	0.02402045979
1728	0.02401713497
1729	0.02400767831
1730	0.02400654788
1731	0.02400015495
1732	0.02399450579
1733	0.02398792797
1734	0.02397888018
1735	0.02397602975
1736	0.0239665802
1737	0.0239574231
1738	0.02394949051
1739	0.02394582018
1740	0.02394341937
1741	0.02393946252
1742	0.02393089866
1743	0.02392757369
1744	0.0239245203
1745	0.02391953913
1746	0.02391064164
1747	0.023906782
1748	0.0239024842
1749	0.02390033612
1750	0.0238967847
1751	0.02389067591
1752	0.02388702039
1753	0.02388306257
1754	0.02387347317
1755	0.02387092811
1756	0.02386725783
1757	0.023862636
1758	0.02385638604
1759	0.02385168178
1760	0.02384881257
1761	0.02384379029
1762	0.02384117276
1763	0.02383573369
1764	0.02383137261
1765	0.02382786064
1766	0.02382086605
1767	0.02381642559
1768	0.02381033917
1769	0.02380093092
1770	0.02379381922
1771	0.0237879759
1772	0.02378378093
1773	0.02377677205
1774	0.02376726462
1775	0.02376326582
1776	0.02376094277
1777	0.02375737317
1778	0.02375604676
1779	0.02375418178
1780	0.02374607149
1781	0.02374319097
1782	0.02374003806
1783	0.02373211422
1784	0.02372759149
1785	0.02372536384
1786	0.02372199591
1787	0.02371554256
1788	0.02371222862
1789	0.02370847701
1790	0.02370429852
1791	0.02369781334
1792	0.02369279291
1793	0.02369106341
1794	0.02368928235
1795	0.0236859766
1796	0.02368300118
1797	0.02368024836
1798	0.02367673011
1799	0.02367536572
1800	0.02367327501
1801	0.02367053567
1802	0.02366729224
1803	0.02366460667
1804	0.02366309325
1805	0.02366190539
1806	0.02365817545
1807	0.02365352518
1808	0.0236462336
1809	0.02363884948
1810	0.02363469432
1811	0.02362861092
1812	0.02362378102
1813	0.02361830368
1814	0.02361435134
1815	0.02360969182
1816	0.02359381992
1817	0.02359104645
1818	0.02358132315
1819	0.02357479563
1820	0.02356998361
1821	0.02356379076
1822	0.02355696775
1823	0.02355409736
1824	0.02354601553
1825	0.0235389639
1826	0.02352614448
1827	0.02352013895
1828	0.02351880145
1829	0.02351255033
1830	0.02351080559
1831	0.02350880468
1832	0.02350010073
1833	0.02349523587
1834	0.02349342514
1835	0.02348983027
1836	0.02348425783
1837	0.02347992434
1838	0.02347777231
1839	0.02347529901
1840	0.02347212537
1841	0.02346977525
1842	0.02346723217
1843	0.0234609667
1844	0.02345772771
1845	0.02344780683
1846	0.02344275501
1847	0.02343924695
1848	0.02343558331
1849	0.02343281853
1850	0.02342639731
1851	0.02342048146
1852	0.02341233941
1853	0.0234104205
1854	0.02340604154
1855	0.02339895109
1856	0.02339643933
1857	0.02339260556
1858	0.02338923068
1859	0.02338755916
1860	0.02338253803
1861	0.02337835176
1862	0.02337603848
1863	0.02336768194
1864	0.02336056688
1865	0.02335496607
1866	0.02335092039
1867	0.02334677561
1868	0.02334349998
1869	0.02333905295
1870	0.02333259596
1871	0.02332780993
1872	0.0233239448
1873	0.02331929945
1874	0.02331119407
1875	0.02330409508
1876	0.02330093096
1877	0.02329701597
1878	0.02329215516
1879	0.02328991331
1880	0.0232870664
1881	0.02328557892
1882	0.02328311368
1883	0.02328130863
1884	0.02327905687
1885	0.02327404532
1886	0.02326877641
1887	0.02326522166
1888	0.02326148086
1889	0.02325802224
1890	0.02325508264
1891	0.0232512821
1892	0.0232443018
1893	0.02324060031
1894	0.02323701374
1895	0.02323417863
1896	0.02323238397
1897	0.02322735062
1898	0.02322423176
1899	0.02321944415
1900	0.0232152944
1901	0.02320561956
1902	0.02320007107
1903	0.02319237611
1904	0.02318955015
1905	0.02318167528
1906	0.02317550602
1907	0.02317183579
1908	0.02316730012
1909	0.02316286703
1910	0.02316037915
1911	0.02315705825
1912	0.02315255956
1913	0.02314513332
1914	0.02313894069
1915	0.02313341755
1916	0.0231310996
1917	0.0231299588
1918	0.02312658131
1919	0.02312368442
